J43510|USTF0001|C3115F:0 C43PA3F:11 C41TXN1F:17 
J4312|USTF0001AQ|C3115F:0 C43PA3F:5 
J42045|USTF0001|C3115F:0 C41TXN1F:8 
J43500|USTF0002PC|C3115F:0 C43PA3F:11 C41TXN1F:12 C41TXN3FPC:4 
J4211|USTINTLOTH|C3115F:0 C43PA3F:24 C732F:21 C58F:6 
J42045|USTC0001|C3115F:0 C43PA3F:24 C732F:21 C58F:17 
J42045|USTF0001|C3115F:0 C43PA3F:11 C41TXN1F:8 
J43500|USTF0002|C3115F:0 C41TXN1F:16 
J43500|USTF0002|C3115F:0 C43PA3F:11 C41TXN1F:16 
J4113|U0001|C3115F:0 C3115F:14 
J4242|U0002BF|C3115F:0 C43PA3F:11 C41TXN1F:3 
J4116|U0004|C3115F:0 C3115F:17 
J4312|U0003|C3115F:0 C41TXN1F:18 
J4211|U0001|C3115F:0 C43PA3F:24 C732F:22 
J4211|USTINTLMEX|C3115F:0 C43PA3F:24 C732F:21 C58F:4 
J4242|U0002|C3115F:0 C43PA3F:11 C41TXN1F:2 
J4114|U0013B|C3115F:0 C43PA3F:11 C41TXN1F:10 
J43510|USTF0001PC|C3115F:0 C41TXN1F:12 C41TXN3FPC:5 
J4312|USTF0001PQ|C3115F:0 C43PA3F:4 
J4312|USTF0004NQ|C3115F:0 C43PA3F:6 
J4242|U0002BF|C3115F:0 C41TXN1F:3 
J4211|USTINTCSMP|C3115F:0 C43PA3F:24 C732F:21 C58F:7 
J43510|USTF0001H|C3115F:0 C41TXN1F:23 
J4312|USTF0003NQ|C3115F:0 C43PA3F:3 
J4312|U0003|C3115F:0 C43PA3F:11 C41TXN1F:18 
J4242|U0002|C3115F:0 C41TXN1F:2 
J43510|USTF0001H|C3115F:0 C43PA3F:11 C41TXN1F:23 
J4312|U0003FPC|C3115F:0 C43PA3F:11 C41TXN1F:12 C41TXN3FPC:6 
J4312|U0003B|C3115F:0 C43PA3F:11 C41TXN1F:24 
J41026|U0001|C3115F:0 C43PA3F:24 C732F:21 C58F:14 C3111FPK2:19 
J43510|USTF0001|C3115F:0 C41TXN1F:17 
J3114|USTF0001|C3115F:0 C3115F:3 
J57616|USTC0001|C3115F:0 C43PA3F:24 C732F:21 C58F:12 
J4312|U0003B|C3115F:0 C41TXN1F:24 
J4312|U0003FPC|C3115F:0 C41TXN1F:12 C41TXN3FPC:6 
J4114|U0013|C3115F:0 C41TXN1F:9 
J4114|U0013|C3115F:0 C43PA3F:11 C41TXN1F:9 
J42045|USTC0001|C3115F:0 C43PA3F:24 C732F:14 
J4211|USTINTLSTD|C3115F:0 C43PA3F:24 C732F:21 C58F:2 
J43500|USTF0002H|C3115F:0 C43PA3F:11 C41TXN1F:22 
J4113|U0001|C3115F:0 C43PA3F:12 
J43500|USTF0002H|C3115F:0 C41TXN1F:22 
J4312|USTF0001NQ|C3115F:0 C43PA3F:2 
J4211|USTIIPISMP|C3115F:0 C43PA3F:24 C732F:21 C58F:5 
J43510|USTF0001PC|C3115F:0 C43PA3F:11 C41TXN1F:12 C41TXN3FPC:5 
J43500|USTF0002PC|C3115F:0 C41TXN1F:12 C41TXN3FPC:4 
J4211|USTINTLSMP|C3115F:0 C43PA3F:24 C732F:21 C58F:3 
J4312|USTF0002NQ|C3115F:0 C43PA3F:7 
J4114|U0013B|C3115F:0 C41TXN1F:10 
